date,Price(USD$ / Ounce),BTC_USD$_x,Rolling_Corr_GOLD_BTC,VIX_value,BTC_USD$_y,Rolling_Corr_VIX_BTC
2017-10-23,1281.68,5905.99,0.7157157038356566,11.07,5905.99,-0.3208653416648165
2017-10-24,1276.33,5525.43,0.7104361720491024,11.16,5525.43,-0.3171552872746447
2017-10-25,1277.01,5739.97,0.7044358932825321,11.23,5739.97,-0.31276352403999225
2017-10-26,1266.73,5891.61,0.6947311985129228,11.3,5891.61,-0.3085860086609968
2017-10-27,1272.6,5780.0,0.6876376332162195,9.8,5780.0,-0.31495292330153296
2017-10-30,1275.86,6124.16,0.6806048371095579,10.5,6124.16,-0.31714809784556813
2017-10-31,1271.2,6445.01,0.6704938821090217,10.18,6445.01,-0.31927917681889556
2017-11-01,1274.01,6783.69,0.6602401782303532,10.2,6783.69,-0.3189799518723431
2017-11-02,1275.61,7039.98,0.6503839012176758,9.93,7039.98,-0.32011619885866355
2017-11-03,1269.46,7170.01,0.6377108870502864,9.14,7170.01,-0.3319993053157359
2017-11-06,1281.51,6969.76,0.6311200911329432,9.4,6969.76,-0.34008565074059555
2017-11-07,1275.46,7126.63,0.6218919579429815,9.89,7126.63,-0.34647933047935175
2017-11-08,1280.91,7467.96,0.6140481844873488,9.78,7467.96,-0.3546267051069124
2017-11-09,1284.91,7156.0,0.6092006721798532,10.5,7156.0,-0.3573690818791967
2017-11-10,1276.06,6577.62,0.6031598426736543,11.29,6577.62,-0.3551513652585327
2017-11-13,1277.61,6535.87,0.5988442593901675,11.5,6535.87,-0.34659132058268916
2017-11-14,1280.63,6605.0,0.5952588270768233,11.59,6605.0,-0.3369965307705846
2017-11-15,1278.41,7294.0,0.5900343307347887,13.13,7294.0,-0.31105411001340694
2017-11-16,1278.4,7838.53,0.5822790847253064,11.76,7838.53,-0.2970571939513842
2017-11-17,1294.33,7714.71,0.5815137785220206,11.43,7714.71,-0.2906887050979234
2017-11-20,1276.63,8256.01,0.5718229843161016,10.65,8256.01,-0.2895045752025714
2017-11-21,1280.41,8109.0,0.5648641780760948,9.73,8109.0,-0.2970397970283667
2017-11-22,1292.05,8250.0,0.5627909524457877,9.88,8250.0,-0.3024731475951591
2017-11-24,1287.83,8215.01,0.5582279659246154,9.67,8215.01,-0.3116070789289653
2017-11-27,1294.44,9768.71,0.5551764053598384,9.87,9768.71,-0.3185816016618374
2017-11-28,1293.61,9949.0,0.5515805274726707,10.03,9949.0,-0.3227138699455677
2017-11-29,1283.49,9935.98,0.5437354117682217,10.7,9935.98,-0.3210118241841857
2017-11-30,1274.36,9903.0,0.5334102501916433,11.28,9903.0,-0.3091817546835435
2017-12-01,1280.19,10869.84,0.5248055038634342,11.43,10869.84,-0.2944458156469212
2017-12-04,1276.14,11643.98,0.5118750203454748,11.68,11643.98,-0.2763482532862569
2017-12-05,1266.15,11718.35,0.49363031044792877,11.33,11718.35,-0.2637212000087545
2017-12-06,1263.86,14090.0,0.46606218833254526,11.02,14090.0,-0.25070324574529795
2017-12-07,1246.3,17390.01,0.4104596059915968,10.16,17390.01,-0.24807518345628926
2017-12-08,1247.76,16367.03,0.3695769086241703,9.58,16367.03,-0.25722006832983235
2017-12-11,1241.87,16885.76,0.32622533776207113,9.34,16885.76,-0.2676095668561724
2017-12-12,1243.46,17730.12,0.2851605270498666,9.92,17730.12,-0.2669977464258503
2017-12-13,1255.37,16689.61,0.2592200504445248,10.18,16689.61,-0.26470113949671786
2017-12-14,1252.78,16749.78,0.2328402460093341,10.49,16749.78,-0.2603459876200907
2017-12-15,1255.18,17738.67,0.20763665381737798,9.42,17738.67,-0.2717694151337016
2017-12-18,1261.31,19039.01,0.18669498800568016,9.53,19039.01,-0.2802784329298835
2017-12-19,1261.66,17838.73,0.16837183671567849,10.03,17838.73,-0.2821299548251666
2017-12-20,1265.59,16496.89,0.15617600816468688,9.72,16496.89,-0.286722125374917
2017-12-21,1266.7,15758.8,0.14604974434598028,9.62,15758.8,-0.2911022644614541
2017-12-22,1274.61,14210.57,0.1406852885878991,9.9,14210.57,-0.2941444263974847
2017-12-26,1283.24,15790.88,0.13670120456680956,10.25,15790.88,-0.29460928399763764
2017-12-27,1287.01,15367.08,0.1395856631310218,10.47,15367.08,-0.2912601936189867
2017-12-28,1294.75,14450.01,0.1445321927236086,10.18,14450.01,-0.2920689861014703
2017-12-29,1302.45,14565.05,0.1521048603367669,11.04,14565.05,-0.2871617663755555
2018-01-02,1318.09,14781.51,0.16711079519848437,9.77,14781.51,-0.2918568172615335
2018-01-03,1312.76,15098.14,0.17938509239549538,9.15,15098.14,-0.3006498790470917
2018-01-04,1322.9,15144.99,0.19482740740429222,9.22,15144.99,-0.3059940988091575
2018-01-05,1319.81,16960.01,0.20961645066438062,9.22,16960.01,-0.31107053746605556
2018-01-08,1320.49,14993.74,0.22179642935941965,9.52,14993.74,-0.3125356651086377
2018-01-09,1312.58,14480.99,0.23077869173842666,10.08,14480.99,-0.3102325492098154
2018-01-10,1316.81,14875.18,0.24140545439388586,9.82,14875.18,-0.31045553364519624
2018-01-11,1322.34,13308.06,0.25080827917615195,9.88,13308.06,-0.31230196525024284
2018-01-12,1338.34,13820.0,0.2636942161226988,10.16,13820.0,-0.31280788316791186
2018-01-16,1338.54,11570.01,0.28345520227143056,11.66,11570.01,-0.3060372312279725
2018-01-17,1327.65,11200.01,0.29159587095976586,11.91,11200.01,-0.2964481703172764
2018-01-18,1327.1,11305.53,0.3016601844553796,12.22,11305.53,-0.28518121525041623
2018-01-19,1331.41,11498.99,0.31249435920981816,11.27,11498.99,-0.27989850396441796
2018-01-22,1333.7,10766.7,0.32159696042356645,11.03,10766.7,-0.27349294192227236
2018-01-23,1341.01,10824.94,0.33083823846401145,11.1,10824.94,-0.2678029815259002
2018-01-24,1358.09,11356.79,0.3426609604386006,11.47,11356.79,-0.2589971772575627
2018-01-25,1347.65,11118.0,0.3511703753291096,11.58,11118.0,-0.24765519386182933
2018-01-26,1349.76,11086.89,0.3597844965564985,11.08,11086.89,-0.23694677410807577
2018-01-29,1339.96,11123.01,0.36813277272654726,13.84,11123.01,-0.21065999184675735
2018-01-30,1338.16,9995.0,0.3728044619021291,14.79,9995.0,-0.18104643804624862
2018-01-31,1344.7,10099.99,0.3758773061159377,13.54,10099.99,-0.15868876174542235
2018-02-01,1348.81,9014.23,0.3773659124854116,13.47,9014.23,-0.13924439539266073
2018-02-02,1332.92,8787.52,0.3780024688819234,17.31,8787.52,-0.10431762829567474
2018-02-05,1339.21,6905.19,0.3755737893015657,37.32,6905.19,-0.04348418235037356
2018-02-06,1324.93,7688.46,0.37374155018132293,29.98,7688.46,-0.017906028471836703
2018-02-07,1318.11,7575.75,0.3719543302408722,27.73,7575.75,-0.007473537087818975
2018-02-08,1318.88,8218.1,0.3688986042928982,33.46,8218.1,0.0082151693338906
2018-02-09,1316.64,8671.01,0.36536619910205276,29.06,8671.01,0.02092648395975112
2018-02-12,1322.83,8872.28,0.36198610471016646,25.61,8872.28,0.030159079040521387
2018-02-13,1329.47,8520.01,0.35809929164396465,24.97,8520.01,0.037403020198869735
2018-02-14,1350.68,9472.98,0.35516691403338424,19.26,9472.98,0.04240864607058546
2018-02-15,1353.2,10031.23,0.35318003603931564,19.13,10031.23,0.048890552621870934
2018-02-16,1347.78,10167.49,0.35161597949250667,19.46,10167.49,0.055797498334538995
2018-02-20,1329.42,11235.57,0.3505443551027033,20.6,11235.57,0.06569290239841437
2018-02-21,1323.86,10454.27,0.34867035134613944,20.02,10454.27,0.07286982926982476
2018-02-22,1331.43,9830.0,0.3488478187611926,18.72,9830.0,0.0764125759415025
2018-02-23,1328.87,10144.99,0.34769653206901924,16.49,10144.99,0.07870647586806766
2018-02-26,1333.1,10300.0,0.3477354812395087,15.8,10300.0,0.0807722939415452
2018-02-27,1318.14,10566.57,0.34770443406709983,18.59,10566.57,0.08607779344728961
2018-02-28,1317.66,10307.27,0.3464397956671096,19.85,10307.27,0.0913877616407369
2018-03-01,1316.16,10895.92,0.34620191230564173,22.47,10895.92,0.09987077738436222
2018-03-02,1322.17,11000.0,0.34608793947289607,19.59,11000.0,0.10605387086263794
2018-03-05,1319.95,11377.54,0.3472083794491558,18.73,11377.54,0.11850841687413288
2018-03-06,1334.06,10700.0,0.3485685773834751,18.36,10700.0,0.12801286380234717
2018-03-07,1325.49,9920.0,0.34808346469620494,17.76,9920.0,0.13229090735618554
2018-03-08,1321.96,9304.9,0.3475366089275362,16.54,9304.9,0.133678971550408
2018-03-09,1323.64,9255.0,0.3465746335561873,14.64,9255.0,0.13381954843638233
2018-03-12,1322.66,9120.0,0.3472952568981353,15.78,9120.0,0.13355189218554966
2018-03-13,1326.02,9145.41,0.3479804005092164,16.35,9145.41,0.1333863028103389
2018-03-14,1324.6,8207.03,0.3495924159562313,17.23,8207.03,0.13201342145520548
2018-03-15,1315.86,8259.99,0.35037603012457275,16.59,8259.99,0.13118043001615343
2018-03-16,1313.0,8275.0,0.35002633531229604,15.8,8275.0,0.13022725869943097
2018-03-19,1316.56,8589.0,0.3482934737032123,19.02,8589.0,0.1295287679182538
2018-03-20,1310.81,8900.0,0.3464736141122502,18.2,8900.0,0.12892394208442318
2018-03-21,1331.8,8891.81,0.3447138683117775,17.86,8891.81,0.12857370700782164
2018-03-22,1328.58,8715.09,0.3419973635725113,23.34,8715.09,0.12893649565636564
2018-03-23,1346.76,8927.1,0.338212859134744,24.87,8927.1,0.12967961545543816
2018-03-26,1353.06,8145.0,0.33260226212225613,21.03,8145.0,0.12812124466934574
2018-03-27,1344.31,7793.61,0.3258331832184554,22.5,7793.61,0.126084369914237
2018-03-28,1324.61,7942.72,0.32020327803445287,22.87,7942.72,0.12509248160483186
2018-03-29,1324.0,7079.99,0.31375696664889047,19.97,7079.99,0.12165172837658307
2018-04-02,1340.96,7045.01,0.30644417829098364,23.62,7045.01,0.11703692782678803
2018-04-03,1332.45,7424.9,0.30089580153825296,21.1,7424.9,0.11430615858134542
2018-04-04,1332.96,6791.68,0.2925527851076517,20.06,6791.68,0.11000980888057059
2018-04-05,1326.15,6785.85,0.285093100311786,18.94,6785.85,0.10603617210350372
2018-04-06,1332.89,6619.01,0.27695171092368903,21.49,6619.01,0.10140368861443495
2018-04-09,1335.87,6771.13,0.2681626203261996,21.77,6771.13,0.0967938484039949
2018-04-10,1339.1,6824.99,0.2584099048708504,20.47,6824.99,0.09238766069875695
2018-04-11,1352.91,6942.99,0.24527443130274168,20.24,6942.99,0.0876806543285939
2018-04-12,1335.08,7916.0,0.23498732645527828,18.49,7916.0,0.08428195811918351
2018-04-13,1345.01,7893.19,0.224241460114954,17.41,7893.19,0.08222416608996409
2018-04-16,1345.54,8048.93,0.2131222521443211,16.56,8048.93,0.0789785299252163
2018-04-17,1346.91,7892.1,0.19954014258298655,15.25,7892.1,0.07718152846867912
2018-04-18,1348.92,8152.05,0.18538433063286408,15.6,8152.05,0.07512964835296214
2018-04-19,1345.18,8274.0,0.17129859605903358,15.96,8274.0,0.07319279869966284
2018-04-20,1334.72,8866.27,0.1580273097955281,16.88,8866.27,0.07161016339077896
2018-04-23,1324.0,8931.3,0.14339971797522205,16.34,8931.3,0.07170585399896909
2018-04-24,1330.28,9650.0,0.13052456130069595,18.02,9650.0,0.07116495002821431
2018-04-25,1322.94,8865.98,0.1170486583756499,17.84,8865.98,0.06942679067430312
2018-04-26,1316.88,9272.11,0.10483758197240385,16.24,9272.11,0.06724182656330448
2018-04-27,1321.89,8922.55,0.09153807611261411,15.41,8922.55,0.06378231980076794
2018-04-30,1314.95,9243.82,0.07993564885100779,15.93,9243.82,0.059934094353372165
2018-05-01,1303.6,9072.29,0.06903321057696955,15.49,9072.29,0.05508634701977813
2018-05-02,1304.46,9190.48,0.058090032441151476,15.97,9190.48,0.05072698213339994
2018-05-03,1311.24,9725.74,0.04524518698678176,15.9,9725.74,0.04666710689861535
2018-05-04,1314.65,9685.0,0.03495453112656943,14.77,9685.0,0.04180050556810431
2018-05-07,1313.92,9356.25,0.023840563267282896,14.75,9356.25,0.036964165550928
2018-05-08,1314.08,9177.81,0.015087403872527301,14.71,9177.81,0.0314030885069742
2018-05-09,1312.4,9300.08,0.006216728861038357,13.42,9300.08,0.02555851443402306
2018-05-10,1321.01,9010.51,-0.0031515839448865734,13.23,9010.51,0.019338070134721816
2018-05-11,1317.68,8403.33,-0.013982112335767653,12.65,8403.33,0.013233625545907188
2018-05-14,1312.42,8670.0,-0.024376067640188077,12.93,8670.0,0.00786113498256679
2018-05-15,1290.24,8477.46,-0.03788625346244681,14.63,8477.46,0.0028628530534896457
2018-05-16,1290.22,8344.0,-0.050526690339858654,13.42,8344.0,-0.0022734662377915773
2018-05-17,1290.0,8059.0,-0.06244784256841362,13.43,8059.0,-0.007883698988798649
2018-05-18,1291.5,8238.51,-0.07035553525434679,13.42,8238.51,-0.013374530204596257
2018-05-21,1292.29,8393.44,-0.07597693946735533,13.08,8393.44,-0.018664772533844732
2018-05-22,1290.92,7987.7,-0.08033652978839732,13.22,7987.7,-0.024587938388962623
2018-05-23,1293.0,7505.0,-0.08538533925732086,12.58,7505.0,-0.029919011064553067
2018-05-24,1304.47,7584.15,-0.0940886719114226,12.53,7584.15,-0.03383405738590214
2018-05-25,1301.17,7459.11,-0.09958851167839491,13.22,7459.11,-0.0378256020173722
2018-05-29,1297.96,7460.0,-0.1091534549877072,17.02,7460.0,-0.035767801863279006
2018-05-30,1301.03,7380.01,-0.11328357983154531,14.94,7380.01,-0.0339581196988945
2018-05-31,1297.92,7485.0,-0.11888064900449277,15.43,7485.0,-0.036410435447545124
2018-06-01,1292.74,7514.32,-0.12272463469769565,13.46,7514.32,-0.03874634464917568
2018-06-04,1291.58,7487.37,-0.12717713913802534,12.74,7487.37,-0.041120551030471776
2018-06-05,1295.73,7612.51,-0.1308249065433734,12.4,7612.51,-0.03870865742860921
2018-06-06,1296.0,7655.0,-0.13006677780004824,11.64,7655.0,-0.037657080908927894
2018-06-07,1296.72,7684.93,-0.1293768572287441,12.13,7684.93,-0.03819373370051001
2018-06-08,1298.0,7618.83,-0.12893585489030165,12.18,7618.83,-0.04118748516188608
2018-06-11,1299.74,6881.0,-0.1253918115591494,12.35,6881.0,-0.04266609898328244
2018-06-12,1295.57,6544.99,-0.12061316368800648,12.34,6544.99,-0.04392504387128504
2018-06-13,1299.31,6302.32,-0.1136928428336851,12.94,6302.32,-0.04673184399590814
2018-06-14,1301.83,6638.49,-0.10618339167583389,12.12,6638.49,-0.04907896736004975
2018-06-15,1279.0,6391.22,-0.09634905787219554,11.98,6391.22,-0.05054814455737292
2018-06-18,1277.91,6709.02,-0.08356784629702317,12.31,6709.02,-0.053051617682717996
2018-06-19,1274.37,6736.41,-0.07007807663611335,13.35,6736.41,-0.05687583183539993
2018-06-20,1267.7,6756.1,-0.06000750134011102,12.79,6756.1,-0.060731725368233166
2018-06-21,1266.81,6719.01,-0.04842116430160269,14.64,6719.01,-0.06358138817783589
2018-06-22,1268.49,6059.82,-0.037564875843497034,13.77,6059.82,-0.06651389890549826
2018-06-25,1265.0,6246.01,-0.0238257908198671,17.33,6246.01,-0.07226655297479495
2018-06-26,1258.64,6074.0,-0.012121970396557399,15.92,6074.0,-0.07657027734052019
2018-06-27,1251.62,6132.17,-0.003120225767265224,17.91,6132.17,-0.08453663383770599
2018-06-28,1247.88,5851.66,0.008578685139791334,16.85,5851.66,-0.09227815266788504
2018-06-29,1252.25,6202.36,0.015681855968327156,16.09,6202.36,-0.09979846378752537
2018-07-02,1241.58,6611.79,0.020059283558782955,15.6,6611.79,-0.10784674267294626
2018-07-03,1252.43,6502.62,0.0251759846780878,16.14,6502.62,-0.11624370462981112
2018-07-05,1257.33,6532.95,0.036987037085332054,14.97,6532.95,-0.1234515659528339
2018-07-06,1254.2,6600.0,0.03768447849577714,13.37,6600.0,-0.1298655708238701
2018-07-09,1257.37,6664.01,0.03947200430024326,12.69,6664.01,-0.13665872129277049
2018-07-10,1255.23,6303.7,0.040380596743103216,12.64,6303.7,-0.14394760908997994
2018-07-11,1241.76,6390.04,0.04110197671661447,13.63,6390.04,-0.1524203299253214
2018-07-12,1246.77,6249.75,0.04168373945958489,12.58,6249.75,-0.15837741114626347
2018-07-13,1241.0,6216.29,0.043757350643688644,12.18,6216.29,-0.16414928659762543
2018-07-16,1240.07,6728.81,0.04283938361626252,12.83,6728.81,-0.17094466101555114
2018-07-17,1227.12,7315.01,0.04311905634767935,12.06,7315.01,-0.17833528346641253
2018-07-18,1226.43,7378.99,0.04572716218976745,12.1,7378.99,-0.1860816857883949
2018-07-19,1222.4,7470.01,0.04910738799153919,12.87,7470.01,-0.19413380340059258
2018-07-20,1231.37,7334.46,0.053352638654800374,12.86,7334.46,-0.20232318715498473
2018-07-23,1224.15,7720.09,0.05721723039548954,12.62,7720.09,-0.21078051241478546
2018-07-24,1224.15,8385.5,0.06064493719061323,12.41,8385.5,-0.220408843799039
2018-07-25,1231.16,8157.15,0.06289297209798494,12.29,8157.15,-0.22906489607855673
2018-07-26,1222.27,7931.99,0.0646844704666241,12.14,7931.99,-0.23555347159212017
2018-07-27,1222.97,8184.21,0.06486727978680541,13.03,8184.21,-0.2432346969533638
2018-07-30,1221.3,8170.01,0.06679704447987893,14.26,8170.01,-0.2518019383376447
2018-07-31,1223.41,7727.27,0.06896819353764946,12.83,7727.27,-0.2582071128275405
2018-08-01,1215.49,7603.99,0.07220132674510805,13.15,7603.99,-0.26488624738505867
2018-08-02,1207.56,7533.92,0.07502352225866385,12.19,7533.92,-0.2702071022565566
2018-08-03,1213.03,7414.08,0.07830176385301885,11.64,7414.08,-0.27475291516316463
2018-08-06,1206.1,6938.0,0.08251434661929449,11.27,6938.0,-0.2787641076954426
2018-08-07,1210.64,6718.22,0.08790612997107894,10.93,6718.22,-0.28185153217224324
2018-08-08,1213.2,6282.5,0.09530240355384605,10.85,6282.5,-0.2836238757819472
2018-08-09,1211.97,6546.45,0.10142229326473859,11.27,6546.45,-0.2849448126542283
2018-08-10,1210.85,6146.01,0.10953547315096539,13.16,6146.01,-0.28853590277184754
2018-08-13,1193.24,6253.67,0.11910652444628728,14.78,6253.67,-0.2935547000348445
2018-08-14,1193.63,6195.01,0.12814702785484233,13.31,6195.01,-0.29656230502241904
2018-08-15,1174.28,6269.01,0.13904302572292335,14.64,6269.01,-0.3036116013019964
2018-08-16,1173.56,6315.9,0.14889836595861422,13.45,6315.9,-0.30764384902263114
2018-08-17,1184.35,6585.49,0.1570926912445011,12.64,6585.49,-0.3108524126949383
2018-08-20,1190.17,6258.74,0.16614077942290967,12.49,6258.74,-0.31277900053128105
2018-08-21,1195.72,6475.89,0.1728849400032392,12.86,6475.89,-0.3151960364356792
2018-08-22,1195.11,6359.99,0.18007224356505264,12.25,6359.99,-0.31737825809500386
2018-08-23,1184.92,6526.36,0.18744053580728592,12.41,6526.36,-0.32014012639267353
2018-08-24,1205.55,6690.88,0.19294878807928448,11.99,6690.88,-0.32173411294058524
2018-08-27,1210.98,6911.9,0.19761137515444013,12.16,6911.9,-0.32321715916056815
2018-08-28,1200.86,7071.01,0.20301992743695282,12.5,7071.01,-0.32511269520491504
2018-08-29,1206.26,7030.9,0.20745900565398667,12.25,7030.9,-0.32685745764587737
2018-08-30,1199.51,6983.0,0.21229216737139855,13.53,6983.0,-0.3295871082236865
2018-08-31,1200.71,7015.01,0.21731479011622978,12.86,7015.01,-0.3315111242451389
2018-09-04,1191.0,7360.0,0.22548878429536773,13.16,7360.0,-0.33159558087001906
2018-09-05,1196.3,6687.96,0.2309902976197477,13.91,6687.96,-0.33226058451925256
2018-09-06,1199.77,6495.0,0.23666477177425205,14.65,6495.0,-0.33396517555388383
2018-09-07,1195.36,6395.01,0.24287351181753541,14.88,6395.01,-0.33556995483948077
2018-09-10,1195.43,6300.0,0.24937934291149788,14.16,6300.0,-0.33729545373289405
2018-09-11,1197.55,6282.53,0.2558076384652848,13.22,6282.53,-0.33751092710420083
2018-09-12,1205.45,6326.0,0.2622595943755421,13.14,6326.0,-0.33790173728283823
2018-09-13,1200.7,6485.99,0.26936460189514677,12.37,6485.99,-0.33454251151242304
2018-09-14,1193.31,6478.04,0.2797979189874714,12.07,6478.04,-0.33047852314663195
2018-09-17,1200.53,6250.7,0.3013404164163679,13.68,6250.7,-0.32801095839474037
2018-09-18,1197.61,6335.7,0.32023436608903827,12.79,6335.7,-0.3246197221031398
2018-09-19,1203.58,6386.94,0.3423505793964301,11.75,6386.94,-0.31906203658484855
2018-09-20,1206.76,6493.11,0.3671816408004287,11.8,6493.11,-0.31325671682118905
2018-09-21,1199.09,6750.0,0.3855886138570014,11.68,6750.0,-0.30741223682766056
2018-09-24,1198.48,6582.09,0.4060401275130114,12.2,6582.09,-0.2998468295403871
2018-09-25,1200.91,6436.89,0.43043143493126607,12.42,6436.89,-0.288692655300968
2018-09-26,1194.06,6455.66,0.459693814292382,12.89,6455.66,-0.27670899241456415
2018-09-27,1182.42,6680.01,0.4854368476198595,12.41,6680.01,-0.2629423246958332
2018-09-28,1191.69,6620.01,0.5061310521421681,12.12,6620.01,-0.2493838022190997
2018-10-01,1187.73,6572.83,0.5247444624617033,12.0,6572.83,-0.23655734530832404
2018-10-02,1202.68,6498.46,0.536663159913797,12.05,6498.46,-0.22413089866830052
2018-10-03,1196.92,6466.03,0.5488318703263134,11.61,6466.03,-0.20609877278726332
2018-10-04,1199.26,6547.45,0.5649998248227418,14.22,6547.45,-0.18894811865782327
2018-10-05,1202.45,6593.94,0.5793770204859345,14.82,6593.94,-0.1743187245317612
2018-10-08,1187.62,6608.07,0.589042636541477,15.69,6608.07,-0.15969965380937173
2018-10-09,1189.17,6589.48,0.5978230978206499,15.95,6589.48,-0.14507001363289027
2018-10-10,1194.36,6524.56,0.6042582907269324,22.96,6524.56,-0.13864490052652936
2018-10-11,1223.73,6154.69,0.6140327502159244,24.98,6154.69,-0.1331587096372114
2018-10-12,1217.53,6188.01,0.6223873630686155,21.31,6188.01,-0.12528498360199
2018-10-15,1226.54,6440.42,0.6419202267737985,21.3,6440.42,-0.11652153442021343
2018-10-16,1224.03,6457.11,0.6534434746589848,17.62,6457.11,-0.10664335851556841
2018-10-17,1222.28,6443.7,0.6664048287198796,17.4,6443.7,-0.09088694276855243
2018-10-18,1225.01,6394.96,0.68225464442249,20.06,6394.96,-0.07311331383814212
2018-10-19,1225.86,6382.99,0.6897830277165387,19.89,6382.99,-0.053697187778468186
2018-10-22,1221.53,6407.65,0.6966926770434719,19.64,6407.65,-0.025453611413211258
2018-10-23,1230.17,6395.14,0.7030570441348298,20.71,6395.14,-0.0037962352549671457
2018-10-24,1233.58,6415.98,0.7029471836467845,25.23,6415.98,0.01082468243968305
2018-10-25,1231.6,6395.58,0.7037756017408817,24.22,6395.58,0.031228956615689262
2018-10-26,1233.17,6404.87,0.7049498960425482,24.16,6404.87,0.046382804664696055
2018-10-29,1229.35,6266.0,0.7062299971959768,24.7,6266.0,0.06293546610937581
2018-10-30,1222.59,6267.63,0.7059357161126846,23.35,6267.63,0.06698010451325331
2018-10-31,1214.14,6304.18,0.7050121144401406,21.23,6304.18,0.07230163522405153
2018-11-01,1232.8,6344.0,0.701747375883122,19.34,6344.0,0.07998882786832663
2018-11-02,1232.48,6349.8,0.6995420364944692,19.51,6349.8,0.09172625237501006
2018-11-05,1230.91,6404.0,0.6969667649642991,19.96,6404.0,0.10109939194773399
2018-11-06,1226.41,6448.5,0.6959962354966156,19.91,6448.5,0.11135764932831255
2018-11-07,1225.7,6503.12,0.6939475595730582,16.36,6503.12,0.1275464825341859
2018-11-08,1223.5,6406.24,0.6913335268788321,16.72,6406.24,0.14260384667282897
2018-11-09,1209.21,6334.89,0.6904099384403902,17.36,6334.89,0.15914464614220222
2018-11-12,1200.58,6327.87,0.6902573917036634,20.45,6327.87,0.16417553563450366
2018-11-13,1201.96,6259.34,0.6985840806299262,20.02,6259.34,0.16379773896854485
2018-11-14,1210.84,5605.46,0.7017364463919368,21.25,5605.46,0.1619210525130617
2018-11-15,1212.91,5579.52,0.7047081588793417,19.98,5579.52,0.15901039483492
2018-11-16,1221.39,5512.24,0.70504005574457,18.14,5512.24,0.15416580141893169
2018-11-19,1223.98,4733.5,0.7027742092552126,20.1,4733.5,0.16286985254827144
2018-11-20,1221.16,4349.23,0.6994691585170674,22.48,4349.23,0.14333938720035613
2018-11-21,1225.94,4545.11,0.6967135308705207,20.8,4545.11,0.13025727550330726
2018-11-23,1222.44,4283.8,0.68389677957764,21.52,4283.8,0.10506383340164603
2018-11-26,1222.28,3731.32,0.6756743969406322,18.9,3731.32,0.08035676889475082
2018-11-27,1214.31,3775.0,0.6692184400487398,19.02,3775.0,0.05614272034530298
2018-11-28,1221.03,4225.03,0.6658231589186284,18.49,4225.03,0.03856218198113431
2018-11-29,1223.61,4248.0,0.6616003231017018,18.79,4248.0,0.023176864779613494
2018-11-30,1221.88,3976.0,0.6556832078953609,18.07,3976.0,0.008078825301319757
2018-12-03,1231.0,3833.47,0.647746587865332,16.44,3833.47,-0.0032746528651754593
2018-12-04,1238.16,3901.84,0.6380996320410925,20.74,3901.84,-0.03664708978267973
2018-12-06,1237.61,3433.26,0.6206557986038678,21.19,3433.26,-0.06800901290551307
2018-12-07,1247.71,3380.01,0.6097360407454144,23.23,3380.01,-0.09966390928698929
2018-12-10,1244.51,3410.15,0.598684176432584,22.64,3410.15,-0.12267426024136528
2018-12-11,1242.85,3349.36,0.5888669098819762,21.76,3349.36,-0.14051132450476936
2018-12-12,1245.4,3430.24,0.5747906719809666,21.46,3430.24,-0.1659364108006276
2018-12-13,1242.06,3265.0,0.5621546571499467,20.65,3265.0,-0.19215990577901015
2018-12-14,1238.12,3195.71,0.5512840633181078,21.63,3195.71,-0.23489636399125996
2018-12-17,1245.82,3496.82,0.5398805845973341,24.52,3496.82,-0.27313157678300853
2018-12-18,1249.29,3667.77,0.528766116699409,25.58,3667.77,-0.3107418235834337
2018-12-19,1243.01,3682.51,0.5186960261880739,25.58,3682.51,-0.3427078800257382
2018-12-20,1259.76,4075.34,0.5092563095782859,28.38,4075.34,-0.36932305041705266
2018-12-21,1255.92,3839.06,0.4998800295441461,30.11,3839.06,-0.3931101552141753
2018-12-24,1268.49,4034.0,0.4888675207733403,36.07,4034.0,-0.4118119310976146
2018-12-26,1266.9,3809.88,0.4763067380855339,30.41,3809.88,-0.4309633327335741
2018-12-27,1275.13,3589.89,0.46075201584743314,29.96,3589.89,-0.4511961741760553
2018-12-28,1280.67,3888.06,0.4435694981694747,28.34,3888.06,-0.46622275738754226
2018-12-31,1282.73,3691.86,0.42570177869236225,25.42,3691.86,-0.47780529373815206
2019-01-02,1284.74,3890.79,0.39011006241969587,23.22,3890.79,-0.48490431843350773
2019-01-03,1293.61,3787.57,0.3734707299056833,25.45,3787.57,-0.4997088913665619
2019-01-04,1284.83,3820.25,0.35874823204020084,21.38,3820.25,-0.5088574460485589
2019-01-07,1288.63,4006.01,0.34804117090914805,21.4,4006.01,-0.5173031110640387
2019-01-08,1284.85,3993.86,0.33871677518301746,20.47,3993.86,-0.5347397979528462
2019-01-09,1293.05,4004.12,0.32540608987441344,19.98,4004.12,-0.5574333006675113
2019-01-10,1286.32,3626.12,0.31530909163748755,19.5,3626.12,-0.5653801524078965
2019-01-11,1287.5,3635.69,0.3048189431621817,18.19,3635.69,-0.5718304135598061
2019-01-14,1291.69,3664.19,0.29476486955623915,19.07,3664.19,-0.5816662496284407
2019-01-15,1289.24,3580.76,0.2841324038218258,18.6,3580.76,-0.5827228626857852
2019-01-16,1293.44,3609.71,0.27245834062961577,19.04,3609.71,-0.5887386072161382
2019-01-17,1291.4,3640.65,0.2609934051676976,18.06,3640.65,-0.5918770616415726
